Running compare_preferences with the following options:
Using distance function Jensen-Shannon
Using sites [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 298, 299, 300, 301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 315, 316, 317, 318, 319, 320, 321, 322, 323, 324, 325, 326, 327, 328, 329, 330, 331, 332, 333, 334, 335, 336, 337, 338, 339, 340, 341, 342, 343, 344, 345, 346, 347, 348, 349, 350, 351, 352, 353, 354, 355, 356, 357, 358, 359, 360, 361, 362, 363, 364, 365, 366, 367, 368, 369, 370, 371, 372, 373, 374, 375, 376, 377, 378, 379, 380, 381, 382, 383, 384, 385, 386, 387, 388, 389, 390, 391, 392, 393, 394, 395, 396, 397, 398, 399, 400, 401, 402, 403, 404, 405, 406, 407, 408, 409, 410, 411, 412, 413, 414, 415, 416, 417, 418, 419, 420, 421, 422, 423, 424, 425, 426, 427, 428, 429, 430, 431, 432, 433, 434, 435, 436, 437, 438, 439, 440, 441, 442, 443, 444, 445, 446, 447, 448, 449, 450, 451, 452, 453, 454, 455, 456, 457, 458, 459, 460, 461, 462, 463, 464, 465, 466, 467, 468, 469, 470, 471, 472, 473, 474, 475, 476, 477, 478, 479, 480, 481, 482, 483, 484, 485, 486, 487, 488, 489, 490, 491, 492, 493, 494, 495, 496, 497, 498]
Running in output directory /fh/fast/bloom_j/grp/mapmuts/examples/2015_NP_homolog_comparison/compare_prefs_output/
Performing comparisons between the following pairs of groups:

Comparison #1:
Comparing Aichi/1968 previous study vs Aichi/1968 current study
Preference files for Aichi/1968 previous study: ['Aichi68A_replicate_1_prefs.txt', 'Aichi68A_replicate_2_prefs.txt', 'Aichi68A_replicate_3_prefs.txt', 'Aichi68A_replicate_4_prefs.txt', 'Aichi68B_replicate_1_prefs.txt', 'Aichi68B_replicate_2_prefs.txt', 'Aichi68B_replicate_3_prefs.txt', 'Aichi68B_replicate_4_prefs.txt']
Preference files for Aichi/1968 current study: ['Aichi68C_replicate_1_prefs.txt', 'Aichi68C_replicate_2_prefs.txt']
----------------

Comparison #2:
Comparing Aichi/1968 vs PR/1934
Preference files for Aichi/1968: ['Aichi68A_replicate_1_prefs.txt', 'Aichi68A_replicate_2_prefs.txt', 'Aichi68A_replicate_3_prefs.txt', 'Aichi68A_replicate_4_prefs.txt', 'Aichi68B_replicate_1_prefs.txt', 'Aichi68B_replicate_2_prefs.txt', 'Aichi68B_replicate_3_prefs.txt', 'Aichi68B_replicate_4_prefs.txt', 'Aichi68C_replicate_1_prefs.txt', 'Aichi68C_replicate_2_prefs.txt']
Preference files for PR/1934: ['PR8_replicate_1_prefs.txt', 'PR8_replicate_2_prefs.txt', 'PR8_replicate_3_prefs.txt']
----------------

Comparison #3:
Comparing Aichi/1968 vs HA
Preference files for Aichi/1968: ['Aichi68A_replicate_1_prefs.txt_stripped', 'Aichi68A_replicate_2_prefs.txt_stripped', 'Aichi68A_replicate_3_prefs.txt_stripped', 'Aichi68A_replicate_4_prefs.txt_stripped', 'Aichi68B_replicate_1_prefs.txt_stripped', 'Aichi68B_replicate_2_prefs.txt_stripped', 'Aichi68B_replicate_3_prefs.txt_stripped', 'Aichi68B_replicate_4_prefs.txt_stripped', 'Aichi68C_replicate_1_prefs.txt_stripped', 'Aichi68C_replicate_2_prefs.txt_stripped']
Preference files for HA: ['WSN_HA_rep1_prefs.txt_stripped', 'WSN_HA_rep2_prefs.txt_stripped', 'WSN_HA_rep3_prefs.txt_stripped']
----------------

Beginning comparision: Aichi/1968 previous study vs Aichi/1968 current study
Found r_diff of 0.149262 for scaling parameter of 11.040000.
Found r_diff of 0.150427 for scaling parameter of 11.060000.
Found r_diff of 0.146201 for scaling parameter of 11.080000.
Found r_diff of 0.143230 for scaling parameter of 11.100000.
Found r_diff of 0.162777 for scaling parameter of 11.120000.
Found r_diff of 0.143409 for scaling parameter of 11.140000.
Found r_diff of 0.167203 for scaling parameter of 11.160000.
Found r_diff of 0.153681 for scaling parameter of 11.180000.
Found r_diff of 0.132743 for scaling parameter of 11.200000.
Found r_diff of 0.133421 for scaling parameter of 11.220000.
Found r_diff of 0.142611 for scaling parameter of 11.240000.
Found r_diff of 0.145502 for scaling parameter of 11.260000.
Found r_diff of 0.142718 for scaling parameter of 11.280000.
Found r_diff of 0.138019 for scaling parameter of 11.300000.
Found r_diff of 0.142407 for scaling parameter of 11.320000.
Found r_diff of 0.141818 for scaling parameter of 11.340000.
Found r_diff of 0.139540 for scaling parameter of 11.360000.
Found r_diff of 0.132096 for scaling parameter of 11.380000.
Found r_diff of 0.135264 for scaling parameter of 11.400000.
Found r_diff of 0.134783 for scaling parameter of 11.420000.
Found r_diff of 0.138614 for scaling parameter of 11.440000.
Found r_diff of 0.150662 for scaling parameter of 11.460000.
Found r_diff of 0.145980 for scaling parameter of 11.480000.
Found r_diff of 0.126096 for scaling parameter of 11.500000.
Found r_diff of 0.162385 for scaling parameter of 11.520000.
Found r_diff of 0.138387 for scaling parameter of 11.540000.
Found r_diff of 0.132316 for scaling parameter of 11.560000.
Found r_diff of 0.144859 for scaling parameter of 11.580000.
Found r_diff of 0.130655 for scaling parameter of 11.600000.
Found r_diff of 0.127712 for scaling parameter of 11.620000.
Found r_diff of 0.138556 for scaling parameter of 11.640000.
Found r_diff of 0.128694 for scaling parameter of 11.660000.
Found r_diff of 0.145474 for scaling parameter of 11.680000.
Found r_diff of 0.144527 for scaling parameter of 11.700000.
Found r_diff of 0.142205 for scaling parameter of 11.720000.
Found r_diff of 0.133888 for scaling parameter of 11.740000.
Found r_diff of 0.134523 for scaling parameter of 11.760000.
Found r_diff of 0.139073 for scaling parameter of 11.780000.
Found r_diff of 0.117746 for scaling parameter of 11.800000.
Found r_diff of 0.128140 for scaling parameter of 11.820000.
Found r_diff of 0.129774 for scaling parameter of 11.840000.
Found r_diff of 0.126997 for scaling parameter of 11.860000.
Found r_diff of 0.126285 for scaling parameter of 11.880000.
Found r_diff of 0.133013 for scaling parameter of 11.900000.
Found r_diff of 0.134124 for scaling parameter of 11.920000.
Found r_diff of 0.111448 for scaling parameter of 11.940000.
Found r_diff of 0.137324 for scaling parameter of 11.960000.
Found r_diff of 0.128435 for scaling parameter of 11.980000.
Found r_diff of 0.137391 for scaling parameter of 12.000000.
Found r_diff of 0.121785 for scaling parameter of 12.020000.
Found r_diff of 0.125505 for scaling parameter of 12.040000.
Found r_diff of 0.118450 for scaling parameter of 12.060000.
Found r_diff of 0.131344 for scaling parameter of 12.080000.
Found r_diff of 0.128726 for scaling parameter of 12.100000.
Found r_diff of 0.125801 for scaling parameter of 12.120000.
Found r_diff of 0.124026 for scaling parameter of 12.140000.
Found r_diff of 0.122434 for scaling parameter of 12.160000.
Found r_diff of 0.122254 for scaling parameter of 12.180000.
Found r_diff of 0.122040 for scaling parameter of 12.200000.
Found r_diff of 0.127877 for scaling parameter of 12.220000.
Found r_diff of 0.115655 for scaling parameter of 12.240000.
Found r_diff of 0.121279 for scaling parameter of 12.260000.
Found r_diff of 0.131621 for scaling parameter of 12.280000.
Found r_diff of 0.113145 for scaling parameter of 12.300000.
Found r_diff of 0.115286 for scaling parameter of 12.320000.
Found r_diff of 0.141494 for scaling parameter of 12.340000.
Found r_diff of 0.107754 for scaling parameter of 12.360000.
Found r_diff of 0.131939 for scaling parameter of 12.380000.
Found r_diff of 0.121116 for scaling parameter of 12.400000.
Found r_diff of 0.128765 for scaling parameter of 12.420000.
Found r_diff of 0.139865 for scaling parameter of 12.440000.
Found r_diff of 0.123363 for scaling parameter of 12.460000.
Found r_diff of 0.109519 for scaling parameter of 12.480000.
Found r_diff of 0.121682 for scaling parameter of 12.500000.
Found r_diff of 0.114288 for scaling parameter of 12.520000.
Found r_diff of 0.121443 for scaling parameter of 12.540000.
Found r_diff of 0.114147 for scaling parameter of 12.560000.
Found r_diff of 0.126338 for scaling parameter of 12.580000.
Found r_diff of 0.116217 for scaling parameter of 12.600000.
Found r_diff of 0.123293 for scaling parameter of 12.620000.
Found r_diff of 0.121229 for scaling parameter of 12.640000.
Found r_diff of 0.117688 for scaling parameter of 12.660000.
Found r_diff of 0.123576 for scaling parameter of 12.680000.
Found r_diff of 0.115483 for scaling parameter of 12.700000.
Found r_diff of 0.120014 for scaling parameter of 12.720000.
Found r_diff of 0.118087 for scaling parameter of 12.740000.
Found r_diff of 0.116866 for scaling parameter of 12.760000.
Found r_diff of 0.092070 for scaling parameter of 12.780000.
Found r_diff of 0.112366 for scaling parameter of 12.800000.
Found r_diff of 0.118227 for scaling parameter of 12.820000.
Found r_diff of 0.117653 for scaling parameter of 12.840000.
Found r_diff of 0.109803 for scaling parameter of 12.860000.
Found r_diff of 0.112881 for scaling parameter of 12.880000.
Found r_diff of 0.114697 for scaling parameter of 12.900000.
Found r_diff of 0.115107 for scaling parameter of 12.920000.
Found r_diff of 0.121694 for scaling parameter of 12.940000.
Found r_diff of 0.117455 for scaling parameter of 12.960000.
Found r_diff of 0.110176 for scaling parameter of 12.980000.
Found r_diff of 0.108312 for scaling parameter of 13.000000.
Found r_diff of 0.106474 for scaling parameter of 13.020000.
Found r_diff of 0.106348 for scaling parameter of 13.040000.
Found r_diff of 0.115168 for scaling parameter of 13.060000.
Found r_diff of 0.122438 for scaling parameter of 13.080000.
Found r_diff of 0.114503 for scaling parameter of 13.100000.
Found r_diff of 0.104326 for scaling parameter of 13.120000.
Found r_diff of 0.111359 for scaling parameter of 13.140000.
Found r_diff of 0.108260 for scaling parameter of 13.160000.
Found r_diff of 0.119826 for scaling parameter of 13.180000.
Found r_diff of 0.110674 for scaling parameter of 13.200000.
Found r_diff of 0.110664 for scaling parameter of 13.220000.
Found r_diff of 0.116562 for scaling parameter of 13.240000.
Found r_diff of 0.127967 for scaling parameter of 13.260000.
Found r_diff of 0.106377 for scaling parameter of 13.280000.
Found r_diff of 0.101035 for scaling parameter of 13.300000.
Found r_diff of 0.108508 for scaling parameter of 13.320000.
Found r_diff of 0.105202 for scaling parameter of 13.340000.
Found r_diff of 0.114679 for scaling parameter of 13.360000.
Found r_diff of 0.092707 for scaling parameter of 13.380000.
Found r_diff of 0.113465 for scaling parameter of 13.400000.
Found r_diff of 0.120902 for scaling parameter of 13.420000.
Found r_diff of 0.092797 for scaling parameter of 13.440000.
Found r_diff of 0.107970 for scaling parameter of 13.460000.
Found r_diff of 0.109150 for scaling parameter of 13.480000.
Found r_diff of 0.106104 for scaling parameter of 13.500000.
Found r_diff of 0.088771 for scaling parameter of 13.520000.
Found r_diff of 0.111470 for scaling parameter of 13.540000.
Found r_diff of 0.100748 for scaling parameter of 13.560000.
Found r_diff of 0.106375 for scaling parameter of 13.580000.
Found r_diff of 0.106051 for scaling parameter of 13.600000.
Found r_diff of 0.099310 for scaling parameter of 13.620000.
Found r_diff of 0.105956 for scaling parameter of 13.640000.
Found r_diff of 0.102819 for scaling parameter of 13.660000.
Found r_diff of 0.104048 for scaling parameter of 13.680000.
Found r_diff of 0.104968 for scaling parameter of 13.700000.
Found r_diff of 0.102242 for scaling parameter of 13.720000.
Found r_diff of 0.111547 for scaling parameter of 13.740000.
Found r_diff of 0.101717 for scaling parameter of 13.760000.
Found r_diff of 0.092822 for scaling parameter of 13.780000.
Found r_diff of 0.082268 for scaling parameter of 13.800000.
Found r_diff of 0.091136 for scaling parameter of 13.820000.
Found r_diff of 0.089291 for scaling parameter of 13.840000.
Found r_diff of 0.105053 for scaling parameter of 13.860000.
Found r_diff of 0.092838 for scaling parameter of 13.880000.
Found r_diff of 0.091965 for scaling parameter of 13.900000.
Found r_diff of 0.104278 for scaling parameter of 13.920000.
Found r_diff of 0.089132 for scaling parameter of 13.940000.
Found r_diff of 0.105496 for scaling parameter of 13.960000.
Found r_diff of 0.096089 for scaling parameter of 13.980000.
Found r_diff of 0.097051 for scaling parameter of 14.000000.
Found r_diff of 0.085933 for scaling parameter of 14.020000.
Found r_diff of 0.101685 for scaling parameter of 14.040000.
Found r_diff of 0.094842 for scaling parameter of 14.060000.
Found r_diff of 0.083039 for scaling parameter of 14.080000.
Found r_diff of 0.101190 for scaling parameter of 14.100000.
Found r_diff of 0.092085 for scaling parameter of 14.120000.
Found r_diff of 0.104795 for scaling parameter of 14.140000.
Found r_diff of 0.079826 for scaling parameter of 14.160000.
Found r_diff of 0.088668 for scaling parameter of 14.180000.
Found r_diff of 0.092570 for scaling parameter of 14.200000.
Found r_diff of 0.097354 for scaling parameter of 14.220000.
Found r_diff of 0.099274 for scaling parameter of 14.240000.
Found r_diff of 0.085349 for scaling parameter of 14.260000.
Found r_diff of 0.099428 for scaling parameter of 14.280000.
Found r_diff of 0.096501 for scaling parameter of 14.300000.
Found r_diff of 0.087986 for scaling parameter of 14.320000.
Found r_diff of 0.094919 for scaling parameter of 14.340000.
Found r_diff of 0.086546 for scaling parameter of 14.360000.
Found r_diff of 0.086508 for scaling parameter of 14.380000.
Found r_diff of 0.093635 for scaling parameter of 14.400000.
Found r_diff of 0.091911 for scaling parameter of 14.420000.
Found r_diff of 0.083675 for scaling parameter of 14.440000.
Found r_diff of 0.093854 for scaling parameter of 14.460000.
Found r_diff of 0.096835 for scaling parameter of 14.480000.
Found r_diff of 0.088727 for scaling parameter of 14.500000.
Found r_diff of 0.080867 for scaling parameter of 14.520000.
Found r_diff of 0.078008 for scaling parameter of 14.540000.
Found r_diff of 0.090141 for scaling parameter of 14.560000.
Found r_diff of 0.087971 for scaling parameter of 14.580000.
Found r_diff of 0.097743 for scaling parameter of 14.600000.
Found r_diff of 0.093611 for scaling parameter of 14.620000.
Found r_diff of 0.086228 for scaling parameter of 14.640000.
Found r_diff of 0.086569 for scaling parameter of 14.660000.
Found r_diff of 0.086206 for scaling parameter of 14.680000.
Found r_diff of 0.088085 for scaling parameter of 14.700000.
Found r_diff of 0.091425 for scaling parameter of 14.720000.
Found r_diff of 0.092893 for scaling parameter of 14.740000.
Found r_diff of 0.088196 for scaling parameter of 14.760000.
Found r_diff of 0.085873 for scaling parameter of 14.780000.
Found r_diff of 0.065296 for scaling parameter of 14.800000.
Found r_diff of 0.081173 for scaling parameter of 14.820000.
Found r_diff of 0.078687 for scaling parameter of 14.840000.
Found r_diff of 0.080455 for scaling parameter of 14.860000.
Found r_diff of 0.089420 for scaling parameter of 14.880000.
Found r_diff of 0.073950 for scaling parameter of 14.900000.
Found r_diff of 0.084510 for scaling parameter of 14.920000.
Found r_diff of 0.083882 for scaling parameter of 14.940000.
Found r_diff of 0.074527 for scaling parameter of 14.960000.
Found r_diff of 0.082921 for scaling parameter of 14.980000.
Found r_diff of 0.082043 for scaling parameter of 15.000000.
Found r_diff of 0.079745 for scaling parameter of 15.020000.
Found r_diff of 0.087091 for scaling parameter of 15.040000.
Found r_diff of 0.067294 for scaling parameter of 15.060000.
Found r_diff of 0.066834 for scaling parameter of 15.080000.
Found r_diff of 0.068660 for scaling parameter of 15.100000.
Found r_diff of 0.078420 for scaling parameter of 15.120000.
Found r_diff of 0.085204 for scaling parameter of 15.140000.
Found r_diff of 0.075423 for scaling parameter of 15.160000.
Found r_diff of 0.079263 for scaling parameter of 15.180000.
Found r_diff of 0.080107 for scaling parameter of 15.200000.
Found r_diff of 0.076231 for scaling parameter of 15.220000.
Found r_diff of 0.082360 for scaling parameter of 15.240000.
Found r_diff of 0.071344 for scaling parameter of 15.260000.
Found r_diff of 0.089870 for scaling parameter of 15.280000.
Found r_diff of 0.080547 for scaling parameter of 15.300000.
Found r_diff of 0.081572 for scaling parameter of 15.320000.
Found r_diff of 0.082269 for scaling parameter of 15.340000.
Found r_diff of 0.081502 for scaling parameter of 15.360000.
Found r_diff of 0.088166 for scaling parameter of 15.380000.
Found r_diff of 0.072759 for scaling parameter of 15.400000.
Found r_diff of 0.068456 for scaling parameter of 15.420000.
Found r_diff of 0.065057 for scaling parameter of 15.440000.
Found r_diff of 0.064115 for scaling parameter of 15.460000.
Found r_diff of 0.071593 for scaling parameter of 15.480000.
Found r_diff of 0.079152 for scaling parameter of 15.500000.
Found r_diff of 0.072552 for scaling parameter of 15.520000.
Found r_diff of 0.077027 for scaling parameter of 15.540000.
Found r_diff of 0.066834 for scaling parameter of 15.560000.
Found r_diff of 0.065295 for scaling parameter of 15.580000.
Found r_diff of 0.056845 for scaling parameter of 15.600000.
Found r_diff of 0.073860 for scaling parameter of 15.620000.
Found r_diff of 0.057799 for scaling parameter of 15.640000.
Found r_diff of 0.069782 for scaling parameter of 15.660000.
Found r_diff of 0.068474 for scaling parameter of 15.680000.
Found r_diff of 0.060082 for scaling parameter of 15.700000.
Found r_diff of 0.071873 for scaling parameter of 15.720000.
Found r_diff of 0.074567 for scaling parameter of 15.740000.
Found r_diff of 0.064077 for scaling parameter of 15.760000.
Found r_diff of 0.071313 for scaling parameter of 15.780000.
Found r_diff of 0.072722 for scaling parameter of 15.800000.
Found r_diff of 0.069618 for scaling parameter of 15.820000.
Found r_diff of 0.061977 for scaling parameter of 15.840000.
Found r_diff of 0.082084 for scaling parameter of 15.860000.
Found r_diff of 0.074049 for scaling parameter of 15.880000.
Found r_diff of 0.081520 for scaling parameter of 15.900000.
Found r_diff of 0.065459 for scaling parameter of 15.920000.
Found r_diff of 0.076084 for scaling parameter of 15.940000.
Found r_diff of 0.063799 for scaling parameter of 15.960000.
Found r_diff of 0.053226 for scaling parameter of 15.980000.
Found r_diff of 0.075677 for scaling parameter of 16.000000.
Found r_diff of 0.061432 for scaling parameter of 16.020000.
Found r_diff of 0.069467 for scaling parameter of 16.040000.
Found r_diff of 0.068571 for scaling parameter of 16.060000.
Found r_diff of 0.066915 for scaling parameter of 16.080000.
Found r_diff of 0.059679 for scaling parameter of 16.100000.
Found r_diff of 0.065918 for scaling parameter of 16.120000.
Found r_diff of 0.051714 for scaling parameter of 16.140000.
Found r_diff of 0.071812 for scaling parameter of 16.160000.
Found r_diff of 0.059530 for scaling parameter of 16.180000.
Found r_diff of 0.073395 for scaling parameter of 16.200000.
Found r_diff of 0.052644 for scaling parameter of 16.220000.
Found r_diff of 0.060460 for scaling parameter of 16.240000.
Found r_diff of 0.057409 for scaling parameter of 16.260000.
Found r_diff of 0.056713 for scaling parameter of 16.280000.
Found r_diff of 0.076107 for scaling parameter of 16.300000.
Found r_diff of 0.062026 for scaling parameter of 16.320000.
Found r_diff of 0.060023 for scaling parameter of 16.340000.
Found r_diff of 0.050465 for scaling parameter of 16.360000.
Found r_diff of 0.062962 for scaling parameter of 16.380000.
Found r_diff of 0.040088 for scaling parameter of 16.400000.
Found r_diff of 0.058335 for scaling parameter of 16.420000.
Found r_diff of 0.061507 for scaling parameter of 16.440000.
Found r_diff of 0.062068 for scaling parameter of 16.460000.
Found r_diff of 0.060344 for scaling parameter of 16.480000.
Found r_diff of 0.066863 for scaling parameter of 16.500000.
Found r_diff of 0.059310 for scaling parameter of 16.520000.
Found r_diff of 0.063508 for scaling parameter of 16.540000.
Found r_diff of 0.073399 for scaling parameter of 16.560000.
Found r_diff of 0.059254 for scaling parameter of 16.580000.
Found r_diff of 0.053975 for scaling parameter of 16.600000.
Found r_diff of 0.058681 for scaling parameter of 16.620000.
Found r_diff of 0.048411 for scaling parameter of 16.640000.
Found r_diff of 0.053998 for scaling parameter of 16.660000.
Found r_diff of 0.045071 for scaling parameter of 16.680000.
Found r_diff of 0.070099 for scaling parameter of 16.700000.
Found r_diff of 0.051416 for scaling parameter of 16.720000.
Found r_diff of 0.045598 for scaling parameter of 16.740000.
Found r_diff of 0.065381 for scaling parameter of 16.760000.
Found r_diff of 0.048455 for scaling parameter of 16.780000.
Found r_diff of 0.051221 for scaling parameter of 16.800000.
Found r_diff of 0.052044 for scaling parameter of 16.820000.
Found r_diff of 0.051811 for scaling parameter of 16.840000.
Found r_diff of 0.061935 for scaling parameter of 16.860000.
Found r_diff of 0.044858 for scaling parameter of 16.880000.
Found r_diff of 0.041969 for scaling parameter of 16.900000.
Found r_diff of 0.051894 for scaling parameter of 16.920000.
Found r_diff of 0.048030 for scaling parameter of 16.940000.
Found r_diff of 0.055777 for scaling parameter of 16.960000.
Found r_diff of 0.054273 for scaling parameter of 16.980000.
Found r_diff of 0.052468 for scaling parameter of 17.000000.
Found r_diff of 0.044106 for scaling parameter of 17.020000.
Found r_diff of 0.046252 for scaling parameter of 17.040000.
Found r_diff of 0.045294 for scaling parameter of 17.060000.
Found r_diff of 0.041374 for scaling parameter of 17.080000.
Found r_diff of 0.050697 for scaling parameter of 17.100000.
Found r_diff of 0.047074 for scaling parameter of 17.120000.
Found r_diff of 0.051656 for scaling parameter of 17.140000.
Found r_diff of 0.056538 for scaling parameter of 17.160000.
Found r_diff of 0.054943 for scaling parameter of 17.180000.
Found r_diff of 0.041385 for scaling parameter of 17.200000.
Found r_diff of 0.052580 for scaling parameter of 17.220000.
Found r_diff of 0.035315 for scaling parameter of 17.240000.
Found r_diff of 0.055921 for scaling parameter of 17.260000.
Found r_diff of 0.045554 for scaling parameter of 17.280000.
Found r_diff of 0.039787 for scaling parameter of 17.300000.
Found r_diff of 0.039489 for scaling parameter of 17.320000.
Found r_diff of 0.036858 for scaling parameter of 17.340000.
Found r_diff of 0.040255 for scaling parameter of 17.360000.
Found r_diff of 0.038084 for scaling parameter of 17.380000.
Found r_diff of 0.042340 for scaling parameter of 17.400000.
Found r_diff of 0.029991 for scaling parameter of 17.420000.
Found r_diff of 0.040640 for scaling parameter of 17.440000.
Found r_diff of 0.039711 for scaling parameter of 17.460000.
Found r_diff of 0.033982 for scaling parameter of 17.480000.
Found r_diff of 0.044106 for scaling parameter of 17.500000.
Found r_diff of 0.046715 for scaling parameter of 17.520000.
Found r_diff of 0.032846 for scaling parameter of 17.540000.
Found r_diff of 0.039800 for scaling parameter of 17.560000.
Found r_diff of 0.037192 for scaling parameter of 17.580000.
Found r_diff of 0.046447 for scaling parameter of 17.600000.
Found r_diff of 0.051076 for scaling parameter of 17.620000.
Found r_diff of 0.037402 for scaling parameter of 17.640000.
Found r_diff of 0.044049 for scaling parameter of 17.660000.
Found r_diff of 0.037982 for scaling parameter of 17.680000.
Found r_diff of 0.033905 for scaling parameter of 17.700000.
Found r_diff of 0.029561 for scaling parameter of 17.720000.
Found r_diff of 0.035472 for scaling parameter of 17.740000.
Found r_diff of 0.042772 for scaling parameter of 17.760000.
Found r_diff of 0.032183 for scaling parameter of 17.780000.
Found r_diff of 0.028784 for scaling parameter of 17.800000.
